review_id,place_id,rating,review_text,review_date,likes_count,source,crawled_at_utc
google_maps_ChdDSUhNMG9nS0VJQ0FnSURZNDhTSjdnRRAB,OSM_node_5001479422,4,"Nơi để lại nhiều kỷ niệm vui buồn trong sự nghiệp của mình. Một điểm nổi tiếng một thời, Nhà sách Phú Thọ.",7 năm trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURpeEs2akZREAE,OSM_node_5001479422,3,Nhà sách bán khá nhiều vật dụng văn phòng phẩm. Mình tìm đến nhà sách này để tìm mua vài quyển sách tiếng Anh nhưng k có. Có 1 nhân viên quầy sách tiếng Anh không thân thiện cho lắm. Cuối cùng mua được vài quyển khác chủ đề cho 2 học trò lớp 6 và ít dụng cụ này,5 năm trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURDaklHNTFRRRAB,OSM_node_5001479422,5,Nhà sách có không gian rộng Sách khá đầy đủ... Đặc biệt sách hay nhanh hết lắm lun chậm chân hốt là buồn lun,5 năm trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURZNnRtZW53RRAB,OSM_node_5001479422,4,"Cửa hàng sách rộng, không gian bố trí hợp lý, có cà phê sách, nhân viên thân thiện nhiệt tình",Thời gian chỉnh sửa: 7 năm trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25kWFVEWnBZMlZvUWkxaE4wOWtSRVJXWjNob1RWRRAB,OSM_node_5001479422,5,Bán nhiều sách vag dụng cụ học tập.,2 tháng trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25CMmJHazRSa3RvWW1Gd1gycElRVEp5UjJ4SVpVRRAB,OSM_node_5001479422,5,"Vào mua đồ sẽ được phiếu gửi xe free, nhà sách nhiều đồ dùng văn phòng phẩm, quà tặng và sách.",8 tháng trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21KWGVraHBWMmMzU1UxQ1gwMUthVTlKYmt4Q2RsRRAB,OSM_node_5001479422,5,"Rất hài lòng về đây. Lần thứ 2 mình đến mua vội, được sự hỗ trợ từ nhân viên đến quản lý rất nhiệt tình. Mặc dù do mình mua sai, mình đổi trả là lỗi mình, nhưng vẫn được hỗ trợ rất nhiệt tình. Ưng hơn bên FHS rất nhiều. Cảm ơn và sẽ quay lại.",8 tháng trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNlc0xHNl9BRRAB,OSM_node_5001479422,5,Xe gửi miễn phí! Thích nhất đi đọc cọp các trang sách cuối tuần thế này!,3 năm trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tseU1tVk1jWEZvVTBsM1FXSjROMVJqV1hWWGEzYxAB,OSM_node_5001479422,1,"Nhân viên gửi xe ghi số xe xong vứt lên thùng sau lưng là sao , thái độ kiểu gì vậy xong lúc ra đưa thẻ thì nhìn chỗ khác xong thấy một chú công an vào thì chạy qua viết thẻ xe cho chú đó trước . Oki nếu muốn không lịch sử đàng quàn thì …",7 tháng trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURZNnAzU3d3RRAB,OSM_node_5001479422,4,Không gian thoải mái nhẹ nhàng. Thưởng thức ly trà đào và đọc một quyển sách yêu thích là điều tuyệt vời. Tuy nhiên có điều bất cập khi khách không được mang giỏ sách vào trừ khu cà phê. Vậy làm thế nào để khách có thể chọn sách đem đến khu …,Thời gian chỉnh sửa: 7 năm trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURZNnBmcFdREAE,OSM_node_5001479422,5,"Thành phố sách đa dạng, không gian thoáng mát, đủ mọi loại sách bán hot trên thị trường và được nhiều đọc giả tìm đến😀 Nhân viên vô cùng thân thiện và dễ mến😀🇻🇳 …",Thời gian chỉnh sửa: 3 năm trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNpcFAzMS1nRRAB,OSM_node_5001479422,5,"Nhà sách này thành lập rất lâu, tất cả các thể loại sách, bưu phẩm, quà sinh nhật, vật dụng trang trí theo sự kiện...và rất nhiều rất nhiều thứ bạn có thể mua đc tại đây. Tôi rất thích nơi này.",5 năm trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tkNFdFTlZZWGd4WWpoYWVFZHBVME5YWlRoU1VYYxAB,OSM_node_5001479422,1,"Đề nghị nhà sách làm việc với quản lý cửa hàng, 1 chị tóc búi mặc váy hoa, chị này có thái độ trịnh thượng, cằn nhằn nhân viên, không biết chị ta chụp hình con tôi với mục đích gì, như vậy là vi phạm hình ảnh cá nhân",một năm trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNDdjdPdUZBEAE,OSM_node_5001479422,4,Trưng bày đẹp. Sạch. Nhân viên hơi ít nên khi cần hỏi sách này sách nọ thì phải chạy đi tìm. Nói chung tốt.,5 năm trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xsNFVtWnVYMFJXVTFoa1FWaENNaTFzT1c5cWVHYxAB,OSM_node_5001479422,5,"Tuyệt vời, không gian thoáng mát, thoải mái. Rất nhiều thể loại sách hay và nhiều kiến thức. Các bác bảo vệ rất chuyên nghiệp và thân thiện với khách hàng ra vào nhà sách.",một năm trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT201VE1rRjNhVkJCWWt0d1R6ZFZWRTV4Y2t0ZmJGRRAB,OSM_node_5001479422,5,"Nhà sách rất rộng, ở đường 3/2 quận 10, mình hay mua đồ chơi ở nhà sách này",7 tháng trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25aaVJrbDJiV2xXUTFCV1RsRnFiR3RpVFZWQlNXYxAB,OSM_node_5001479422,5,"Nhân viên nhiệt tình, nhiều sách mới.",5 tháng trước,,Google Maps,2026-08-29T06:41:29+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUQwNjhHZTR3RRAB,OSM_node_5031704910,5,"Nơi đây, cội nguồn của đạo Hòa Hao, nơi tâm Linh hướng thiện hàng vạn tín đồ.",6 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNKMF9XcWZBEAE,OSM_node_5031704910,5,Rất đẹp và rất ok nha đáng để đi và trải nghiệm dịch vụ ở đây,3 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURwajZ1SHFnRRAB,OSM_node_5031704910,5,"Rộng rãi, thoáng mát, đã đến đây trải nghiệm",2 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURKcU92dkZ3EAE,OSM_node_5031704910,5,Một điểm mà mọi người dân miền tây.nói riêng mà cả nước nói chung nên đến để chiêm bái để nghe lại những bài giảng của Đức Huỳnh Giáo Chủ,3 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUM4d1ozQ2pRRRAB,OSM_node_5031704910,5,tuyệt vời,6 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUQxd2Q2RDhnRRAB,OSM_node_5031704910,5,Nam mô A Di Đà Phật. Nơi làm việc của ban Trị Sự trung ương pghh,2 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNCNEtlbDJ3RRAB,OSM_node_5031704910,5,Mỗi năm ở đây có hai đại lễ đó là 18/5 vs 25/11,3 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURKb3VDUVdBEAE,OSM_node_5031704910,5,Toi rat vui khi den duoc ban tri su trung ương pghh,3 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNtOXJDZGxBRRAB,OSM_node_5031704910,5,"Một ngôi chùa không có sư đây là""chua an hoa tu""PGHH'",4 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNDdnR5bjBnRRAB,OSM_node_5031704910,4,"Rộng, thoáng, và đặc biệt rất thích nghe kể truyện về đức huỳnh giáo chủ",6 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnTUNncmM3eUdnEAE,OSM_node_5031704910,5,Lần đầu đến đây.ng đông quá trời,một năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNnaW9DSUhnEAE,OSM_node_5031704910,5,Giúp tôi có trải nghiệm tuyệt vời khi về với vùng bảy núi An Giang,8 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURSdDh6TThnRRAB,OSM_node_5031704910,5,"Rộng rải, thoáng mát, thân thiện, hoà nhã,",3 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNnOThUa3pBRRAB,OSM_node_5031704910,5,Rất đẹp tình người. Của người tính đồ Phật Giáoáo Hòa Hảo,8 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNPcGEtZEp3EAE,OSM_node_5031704910,5,rất trang nghiêm tốt đời đẹp đạo,4 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNRbDhqYjhBRRAB,OSM_node_5031704910,5,Nếu đến đây một lần là ko mun về lun,8 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURrcmZpZDNnRRAB,OSM_node_5031704910,1,Moi cac ban ghe tham hoa hao we m,7 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNNc2VfSWJ3EAE,OSM_node_5031704910,5,Đi chùa cúng phật cầu nguyện bình an,6 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNMLTkzN05REAE,OSM_node_5031704910,5,"Sang, xịn, đẹp ah",2 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURzNmJTRkJREAE,OSM_node_5031704910,5,Noi day la le rat lon,6 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNLdm9icVFREAE,OSM_node_5031704910,5,Chưa biết,5 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURNMzd1VXpnRRAB,OSM_node_5031704910,5,Mô phật,6 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURNOUxfNHpBRRAB,OSM_node_5031704910,4,Tâm linh,Thời gian chỉnh sửa: 5 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNra09PNUh3EAE,OSM_node_5031704910,5,Nam mô a di đà phật,7 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURJM2NqamJnEAE,OSM_node_5031704910,5,Chu đáo,7 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURrODUtQ2xnRRAB,OSM_node_5031704910,5,Chùa đẹp,7 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURKdW9UdE5REAE,OSM_node_5031704910,5,Phật Pháp nhiệm mầu,3 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURBMC1PQkh3EAE,OSM_node_5031704910,5,NAM MO A DI DA PHAT,Thời gian chỉnh sửa: 4 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSURKa1BfMTV3RRAB,OSM_node_5031704910,5,Thánh địa Hoà Hảo.,3 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNCMHVtNXFBRRAB,OSM_node_5031704910,5,Tuyệt vời,3 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURPaVpQTEh3EAE,OSM_node_5031704910,5,Rất thích rất vui,4 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUQwcXBMYy1nRRAB,OSM_node_5031704910,5,Hoạt động hiệu quả.,6 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNHX1BpU01REAE,OSM_node_5031704910,5,👍👍👍 …,4 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURJMGR2Q1RBEAE,OSM_node_5031704910,5,Trung ương giáo hội Phật giáo Hòa Hảo,7 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUMwNmM3NDRBRRAB,OSM_node_5031704910,5,Tổ chức từ thiện,6 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNROGFTam9RRRAB,OSM_node_5031704910,5,Tôn kính Phật,8 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChRDSUhNMG9nS0VJQ0FnSURrbnFOTBAB,OSM_node_5031704910,3,"Chuẩn, trang nghiêm",7 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUM4MWJxNmdBRRAB,OSM_node_5031704910,5,Trang nghiêm,6 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25WeFJXUnJablJJUVV0aFZrcFZjV04wWTJsSGMyYxAB,OSM_node_5031704910,5,🪷🪷🪷 …,một tháng trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNnMmR6SWVBEAE,OSM_node_5031704910,5,"Thật tuyệt khi biết có một tôn giáo mới chỉ xuất hiện ở vùng đồng bằng sông Cửu Long, Việt Nam!",9 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURNN2VILURBEAE,OSM_node_5031704910,5,,6 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNuNzdQZEp3EAE,OSM_node_5031704910,5,,một năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSURad0o3RGJ3EAE,OSM_node_5031704910,5,,2 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUQyM01UT1JnEAE,OSM_node_5031704910,1,,4 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNzNWJ5NDdRRRAB,OSM_node_5031704910,5,Được rồi,6 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnSUNKaTdiVE9nEAE,OSM_node_5031704910,5,Chúa,3 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnSUNvMzhld25RRRAB,OSM_node_5031704910,5,Xuất sắc,7 năm trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21Od09VcE9kbVY0ZVRoMmRtOVFOR1UzYnkxaFIwRRAB,OSM_node_5031704910,5,,5 tháng trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2kxRlJFTTNTV1pqTkZWT1VITlZYMFpXWTJGWVJWRRAB,OSM_node_5031704910,1,,6 tháng trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2t4eU0xQk9NR0UzTkZKd1kwMVFTSE5DYVMxMExYYxAB,OSM_node_5031704910,5,,7 tháng trước,,Google Maps,2026-08-29T06:45:07+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xSS1pHcHRZV3RzU1ZsWVNVeE5ja1Y1ZFdOU1IyYxAB,OSM_node_5382848422,5,"Tôi rất thích đi bộ dọc phố Phùng Hưng và chiêm ngưỡng tất cả các tác phẩm nghệ thuật cũng như không khí nơi đây. Điều đó khiến chuyến đi bộ qua Khu Phố Cổ trở nên thú vị và sống động hơn rất nhiều. Mặc dù tôi đã nghe nói về những bức tranh tường trên phố, nhưng vì thời gian có hạn và còn nhiều thứ khác phải xem ở Hà Nội, nên tôi không có kế hoạch đến đó. Tình cờ tôi đã đi ngang qua và tôi rất vui vì điều đó. Con phố này rất dễ tìm.",2 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2twbFRHdG1kbGh1UkZWWWNXMHlZVmxwTUdac1VFRRAB,OSM_node_5382848422,5,Những bức tranh tường tuyệt đẹp và một chút lịch sử nghệ thuật được trưng bày dọc theo các bức tường. Phía đối diện có rất nhiều quán cà phê xinh xắn để ghé vào. Dễ dàng đi dạo và ngắm cảnh. Khung cảnh tuyệt vời để chụp ảnh.,5 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2kwd1dGZHRTWE5GUkdaYVUwNUVWakV0T0ZOR00zYxAB,OSM_node_5382848422,4,"Một tuyến đường sắt với khoảng 10 cảnh tái hiện lịch sử Việt Nam. Nếu bạn đang ở khu vực này, bạn có thể ghé thăm.",3 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21KUFowbDFXa3gwWmpBeFRrVkRTSEphTFhCdlZIYxAB,OSM_node_5382848422,5,"Cách tận dụng không gian trống rất tuyệt vời. Các tác phẩm nghệ thuật có phần giải thích rõ ràng bằng tiếng Anh, điều này rất đáng khen. Một số tác phẩm không thể truy cập được do đang chuẩn bị cho Tết Nguyên đán.",7 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25kTVVGUlJSbXhIVlRkUmJXSjZTblpRWTJKd2FtYxAB,OSM_node_5382848422,5,"Tuyệt vời. Nghệ thuật gắn liền với văn hóa. Con phố tràn ngập những bức tranh tường kể về văn hóa và cuộc sống của Hà Nội, kèm theo những mô tả và suy nghĩ của các họa sĩ. Thật thú vị khi dạo bước và suy ngẫm về góc nhìn của họ. #OQFW",một năm trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tKWGFYRjVOREp5Y1U1TmN6ZEJkQzFUYlZkelJIYxAB,OSM_node_5382848422,5,"Chắc chắn sẽ quay lại. Khách sạn rất tuyệt vời và phòng ốc sạch sẽ. Nhân viên thân thiện, giao tiếp tốt, mặc dù đóng cửa lúc 11 giờ tối nhưng bạn vẫn có thể vào bằng thẻ từ. …",9 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnTUNJOGZubmR3EAE,OSM_node_5382848422,5,"Không chỉ vậy, chúng còn rất đẹp và xứng đáng được chiêm ngưỡng như trong bảo tàng. Xin chúc mừng các nghệ sĩ. Và đối diện với những bức tường này, họ bán thịt chó. Rùng mình, những người nhạy cảm hãy cẩn thận.",một năm trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2kxek1WUkJialoxZWxKT2NYcDFiVk5DZEdoTGJXYxAB,OSM_node_5382848422,5,"Những tác phẩm nghệ thuật đẹp, không đông đúc… một cuộc dạo bộ tuyệt vời để tránh xa đám đông.",một năm trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21jdE0yOVdSRTFLZFZOQlFuSlBhWFZyYkcxUmJWRRAB,OSM_node_5382848422,5,"Con phố dài 150m với những tác phẩm nghệ thuật tuyệt đẹp trên tường, nằm cạnh đường ray xe lửa ở khu Phố Cổ Trung Tâm.",9 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tZMU5sVTVWM0UwV0VkM2ExaEljakJZT0RObmVVRRAB,OSM_node_5382848422,1,"Thật tiếc phải nói rằng Phố Nghệ thuật này không phải là một điểm thu hút khách du lịch đối với tôi. Đường phố bẩn thỉu, giao thông hỗn loạn với ô tô, xe máy từ mọi hướng, cộng thêm người đi bộ chen chúc nhau băng qua đường. Một bước sai lầm có thể khiến bạn mất mạng khi băng qua đường. Hầu hết các bức tranh tường đều bị che khuất bởi các biển hiệu của người bán hàng rong và các vật cản khác trên đường. Ấn tượng không tốt lắm đối với tôi. Hy vọng thành phố này sẽ được cải thiện và thân thiện hơn với khách du lịch trong tương lai.",10 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_ChdDSUhNMG9nS0VKQ3I5b0hBdzRMOW53RRAB,OSM_node_5382848422,5,Đây là điểm nhấn đáng nhớ nhất trong chuyến đi Hà Nội của tôi! Những tác phẩm nghệ thuật tuyệt đẹp mang đến cái nhìn sâu sắc về cuộc sống lịch sử của người dân Hà Nội.,một năm trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnTURvbmJfRU9BEAE,OSM_node_5382848422,4,"Các bức bích họa cũng tạm ổn, dù không nhiều như tôi mong đợi. Bạn sẽ xem xong chúng trong khoảng 10 phút là cùng. Đối diện với các bức bích họa, bạn có cơ hội thưởng thức một món ăn đặc biệt mà người phương Tây không quen thuộc: thịt chó …",một năm trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tWSWMzSTJYMmRvWVZwVFoyMHliMnQyTmsxWFYwRRAB,OSM_node_5382848422,4,"Rất đáng xem, thú vị và mang tính lịch sử.",3 tuần trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2tKVVJERTVYMmhTWjJKZmVsSjZObkZtVDBsUlUwRRAB,OSM_node_5382848422,3,Con đường có những bức tranh đường phố này chật kín xe cộ và bạn cần phải đến gần hơn để chiêm ngưỡng chúng. Tranh vẽ rất đẹp.,9 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT201NFJrZ3dYM0kxWmxaUlJEZENUbmRpY0hKVFptYxAB,OSM_node_5382848422,5,Rất đáng để ghé thăm vì vẻ đẹp và những lời giải thích cho mỗi bức tranh tường.,5 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_ChdDSUhNMG9nS0VJbUptOVBNNVozaTF3RRAB,OSM_node_5382848422,3,"Khá đẹp, nhưng không có nhiều tác phẩm nghệ thuật. Hầu hết đều bị xe máy che khuất :( Mẹo nhỏ: Trên phố này người ta bán và chế biến thịt chó!",một năm trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25sMVRXaFpVRk0wVldaRE9FdDNXVlU1Tnpob1pIYxAB,OSM_node_5382848422,2,"Thật đáng thất vọng, tranh tường thì đẹp nhưng không phải là con phố lý tưởng để đi bộ vì giao thông đông đúc, hơi bị bỏ hoang.",9 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT21wUGNuRXRTRzkwY0ZsS09VWmZSakpmTjNwbmNVRRAB,OSM_node_5382848422,3,Đẹp nhưng có phần hạn chế.,2 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pWcmVtTnFjRzR0ZDB4T1oyNDJjak5oTmkxZlZuYxAB,OSM_node_5382848422,5,"Chắc chắn nên ghé thăm nếu bạn đang ở Hà Nội, quán này miễn phí và rất dễ đi bộ từ trung tâm thị trấn.",một năm trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_ChdDSUhNMG9nS0VJQ0FnTURvNllYajVRRRAB,OSM_node_5382848422,5,Những địa điểm chụp ảnh tuyệt đẹp và chiêm ngưỡng tác phẩm nghệ thuật của nhiều nghệ sĩ khác nhau!,một năm trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pkMGNYRjFjSFpWVG1WalNFdFhVVVUwYkhCR2MxRRAB,OSM_node_5382848422,2,Một từ ngữ miệt thị dành cho nghệ thuật đường phố.,2 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_ChdDSUhNMG9nS0VKejA0TzZTbEt1TThBRRAB,OSM_node_5382848422,5,Chắc chắn đáng để ghé qua!,một năm trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xRemJHdEVaa3BxTFRKelVVRkJWbFJCWkZVNFMxRRAB,OSM_node_5382848422,5,"Địa điểm chụp ảnh tuyệt vời, tác phẩm nghệ thuật xuất sắc.",10 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2xoQ1NXMVRNVGt6YWpKSmMybHJORmxEWTBNek1sRRAB,OSM_node_5382848422,5,,4 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25od1dsa3pVMlZPVFdwdk1qSmlkV1ZzVXpCcWFGRRAB,OSM_node_5382848422,5,,4 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25oMWJrTkNhRzh5WldzemNFbE5SM1JMVXpOdlRWRRAB,OSM_node_5382848422,5,,7 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnTUNZMElPN2ZBEAE,OSM_node_5382848422,5,Đẹp,một năm trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT25adFp6QkZVa3gxWjFaRFprbHlPRE5aTjB0UFkzYxAB,OSM_node_5382848422,3,Cây gai dầu than,7 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_Ci9DQUlRQUNvZENodHljRjlvT2pCUFRWSk1WbEp3YjBSTE5HcDBRV013WkRjNWJsRRAB,OSM_node_5382848422,5,,10 tháng trước,,Google Maps,2026-08-29T06:53:09+00:00
google_maps_ChZDSUhNMG9nS0VJQ0FnTURRMi1LY1NnEAE,OSM_node_5382848422,3,Chỉ có một vài bức tranh tường.,một năm trước,,Google Maps,2026-08-29T06:53:09+00:00
